student_id,first_name,last_name,email,phone,gender,age,department_id,department,teacher_id,semester,cgpa,attendance,status,address,admission_year,created_at
S001612,Taylor,Green,student1612@edupredict.com,03609543692,Male,23,DEP006,Cyber Security,T00029,6,2.13,80.0,Active,"PSC 3487, Box 1195, APO AP 20066",2025.0,2026-08-08 12:39:50.980
S001613,Paula,Cohen,student1613@edupredict.com,03577264787,Female,25,DEP004,Artificial Intelligence,T00237,7,2.53,51.0,Active,"291 Joseph Islands Apt. 675, East Stephanie, VT 82540",2022.0,2026-08-08 12:39:50.981
S001614,Brian,Hooper,student1614@edupredict.com,03717594680,Male,19,DEP012,Management,T00248,6,2.61,79.0,Active,"40072 Ashley Springs Apt. 538, New Erika, HI 34679",2021.0,2026-08-08 12:39:50.982
S001615,Joanna,Summers,student1615@edupredict.com,03681969157,Female,28,DEP005,Data Science,T00115,7,2.25,82.0,Active,"440 Miranda Row Apt. 413, North Thomaston, IN 27037",2021.0,2026-08-08 12:39:50.983
S001616,Michael,Wood,student1616@edupredict.com,03876383910,Male,20,DEP016,Architecture,T00189,3,3.67,61.0,Active,"91071 Courtney Islands Apt. 189, North Glennmouth, MT 27018",2026.0,2026-08-08 12:39:50.983
S001617,William,Greer,student1617@edupredict.com,03754272787,Male,21,DEP003,Information Technology,T00263,1,3.53,61.0,Active,"Unit 0279 Box 3685, DPO AE 30426",2021.0,2026-08-08 12:39:50.984
S001618,Diana,Coffey,student1618@edupredict.com,03379016363,Male,19,DEP012,Management,T00102,1,3.27,93.0,Active,"5318 Marks Forks, Pamelaborough, TX 18093",2023.0,2026-08-08 12:39:50.984
S001619,Kathy,Thomas,student1619@edupredict.com,03289036513,Male,27,DEP020,Biology,T00280,7,2.48,65.0,Active,"019 Booker Extensions Suite 277, Mistymouth, LA 94581",2025.0,2026-08-08 12:39:50.986
S001620,Jonathan,Ruiz,student1620@edupredict.com,03516023632,Female,22,DEP012,Management,T00289,8,3.17,79.0,Active,"USNS Robinson, FPO AA 56776",2024.0,2026-08-08 12:39:50.986
S001621,Katherine,Wiggins,student1621@edupredict.com,03879952907,Male,19,DEP005,Data Science,T00052,2,3.59,73.0,Active,"784 Nunez Crossing Suite 010, Suzannehaven, OK 77866",2025.0,2026-08-08 12:39:50.987
S001622,Kyle,Davis,student1622@edupredict.com,03158213451,Male,21,DEP006,Cyber Security,T00276,2,2.42,73.0,Inactive,"42692 Mark Fork, Port Thomas, AS 44235",2025.0,2026-08-08 12:39:50.988
S001623,Ronald,George,student1623@edupredict.com,03907671424,Male,21,DEP020,Biology,T00023,8,2.19,92.0,Active,"7121 Joshua Passage Apt. 474, Jasonhaven, AR 11499",2025.0,2026-08-08 12:39:50.989
S001624,Ashlee,Morrison,student1624@edupredict.com,03899598700,Male,22,DEP015,Civil Engineering,T00252,3,2.16,88.0,Active,"32467 Joel Trail, Estradaview, WV 55170",2026.0,2026-08-08 12:39:50.990
S001625,John,White,student1625@edupredict.com,03466064467,Female,26,DEP011,Marketing,T00073,8,3.84,71.0,Active,"4714 Lori Trail, Jamesborough, PA 44470",2021.0,2026-08-08 12:39:50.992
S001626,Natalie,Curtis,student1626@edupredict.com,03260487315,Male,20,DEP017,Mathematics,T00239,7,2.69,97.0,Active,"960 Ricky Mountain, North Dennisside, MT 27899",2023.0,2026-08-08 12:39:50.993
S001627,Anne,Murphy,student1627@edupredict.com,03875242589,Female,27,DEP017,Mathematics,T00048,2,3.26,92.0,Active,"48801 David Corner, Port Kathrynborough, MP 15336",2025.0,2026-08-08 12:39:50.994
S001628,Brendan,Torres,student1628@edupredict.com,03502349555,Male,24,DEP002,Software Engineering,T00078,7,3.53,60.0,Active,"4376 Norma Views, South David, WI 47395",2022.0,2026-08-08 12:39:50.995
S001629,Michael,Roberts,student1629@edupredict.com,03237600773,Male,22,DEP019,Chemistry,T00040,7,3.2,70.0,Active,"440 Melissa Haven Suite 663, Connieburgh, PA 58366",2024.0,2026-08-08 12:39:50.995
S001630,Thomas,Christian,student1630@edupredict.com,03310632855,Female,26,DEP016,Architecture,T00118,2,3.49,81.0,Active,"Unit 1107 Box 8761, DPO AP 02862",2026.0,2026-08-08 12:39:50.996
S001631,William,Garcia,student1631@edupredict.com,03150534383,Female,25,DEP018,Physics,T00251,3,2.4,86.0,Active,"2050 Wendy Fall, New Sean, NE 90124",2025.0,2026-08-08 12:39:50.996
S001632,Gregory,Munoz,student1632@edupredict.com,03947307290,Female,27,DEP008,Accounting,T00055,1,3.21,54.0,Active,"USCGC Jimenez, FPO AA 30453",2024.0,2026-08-08 12:39:50.997
S001633,Austin,David,student1633@edupredict.com,03593168549,Male,25,DEP003,Information Technology,T00135,4,3.55,97.0,Active,"04658 Mueller Inlet Apt. 416, Meadowsbury, WV 68958",2025.0,2026-08-08 12:39:50.998
S001634,Kayla,Smith,student1634@edupredict.com,03863295046,Female,20,DEP015,Civil Engineering,T00196,7,2.48,69.0,Active,"270 Moses Run, South Andrea, ME 39062",2022.0,2026-08-08 12:39:50.998
S001635,Michael,Jackson,student1635@edupredict.com,03831249803,Female,21,DEP004,Artificial Intelligence,T00129,8,2.7,61.0,Inactive,"98666 Ortiz Forges Suite 515, Nelsonview, FL 17462",2024.0,2026-08-08 12:39:50.999
S001636,Timothy,Ho,student1636@edupredict.com,03574773887,Female,25,DEP004,Artificial Intelligence,T00129,5,2.76,92.0,Active,"8171 Jessica Club Apt. 295, Port Keith, MN 02376",2022.0,2026-08-08 12:39:51.000
S001637,Ann,Griffith,student1637@edupredict.com,03829150890,Female,26,DEP016,Architecture,T00118,8,2.11,66.0,Active,"3605 English Neck, Nancyfort, DC 40165",2025.0,2026-08-08 12:39:51.001
S001638,Louis,Campos,student1638@edupredict.com,03459319628,Female,19,DEP018,Physics,T00172,4,2.64,89.0,Active,"54882 Natalie Motorway, Bradleyfort, RI 94823",2024.0,2026-08-08 12:39:51.001
S001639,Lisa,Hayes,student1639@edupredict.com,03943792441,Male,23,DEP014,Mechanical Engineering,T00174,7,3.15,74.0,Inactive,"907 Tracy Flats, Kimton, MN 35716",2023.0,2026-08-08 12:39:51.002
S001640,Jill,Fernandez,student1640@edupredict.com,03384352957,Female,19,DEP008,Accounting,T00069,3,2.13,79.0,Active,"218 William Falls, Carrmouth, AK 86943",2021.0,2026-08-08 12:39:51.003
S001641,Toni,Martinez,student1641@edupredict.com,03565981461,Male,26,DEP011,Marketing,T00073,6,2.15,77.0,Active,"015 Terri Tunnel, Port Adammouth, IA 45469",2023.0,2026-08-08 12:39:51.004
S001642,Robert,Rivera,student1642@edupredict.com,03162270601,Male,23,DEP017,Mathematics,T00239,3,3.69,57.0,Active,"25118 Porter Key, Mitchellside, GU 39570",2023.0,2026-08-08 12:39:51.005
S001643,William,Lee,student1643@edupredict.com,03796974377,Female,22,DEP010,Economics,T00138,7,3.47,50.0,Inactive,"501 Cassidy Dam Apt. 649, Lake Patriciaberg, PA 07847",2023.0,2026-08-08 12:39:51.006
S001644,Wayne,Carlson,student1644@edupredict.com,03733867125,Male,22,DEP008,Accounting,T00208,5,2.83,56.0,Inactive,"5871 Robert Lakes, New Jeffreyport, CT 80204",2022.0,2026-08-08 12:39:51.007
S001645,Nicole,Burton,student1645@edupredict.com,03123614388,Male,18,DEP006,Cyber Security,T00282,7,2.99,58.0,Active,"7278 Jeremy Rapid, East Emma, WA 33819",2022.0,2026-08-08 12:39:51.007
S001646,Curtis,Sanchez,student1646@edupredict.com,03442172791,Male,22,DEP006,Cyber Security,T00169,8,2.76,80.0,Active,"63221 Jennifer Port Suite 158, New Chase, MP 07521",2025.0,2026-08-08 12:39:51.008
S001647,Christopher,Pineda,student1647@edupredict.com,03301062606,Female,21,DEP011,Marketing,T00218,1,2.5,91.0,Active,"013 Diaz Way, Mccoyshire, ID 19686",2024.0,2026-08-08 12:39:51.009
S001648,Matthew,Yoder,student1648@edupredict.com,03141064887,Female,23,DEP016,Architecture,T00008,4,2.02,85.0,Active,"071 Daniel Street, Coleview, MP 60612",2024.0,2026-08-08 12:39:51.010
S001649,Richard,Wyatt,student1649@edupredict.com,03639342833,Female,23,DEP015,Civil Engineering,T00252,3,3.31,72.0,Active,"23770 Jacob Inlet, Barbaraside, KY 27434",2026.0,2026-08-08 12:39:51.011
S001650,Michael,Schroeder,student1650@edupredict.com,03308204105,Male,20,DEP013,Electrical Engineering,T00050,5,3.3,51.0,Active,"PSC 3743, Box 4681, APO AE 51698",2023.0,2026-08-08 12:39:51.011
S001651,Jacqueline,Rojas,student1651@edupredict.com,03132993196,Female,25,DEP004,Artificial Intelligence,T00281,6,2.27,90.0,Active,"47412 Cory Corners, South Gabriellefort, MT 68621",2026.0,2026-08-08 12:39:51.012
S001652,Rachel,Morris,student1652@edupredict.com,03161239169,Male,20,DEP014,Mechanical Engineering,T00238,2,2.83,96.0,Active,"8659 Kristie Common Suite 558, Larrymouth, DE 38600",2021.0,2026-08-08 12:39:51.012
S001653,Michael,Wong,student1653@edupredict.com,03220423545,Male,23,DEP009,Finance,T00279,3,3.41,71.0,Active,"PSC 2495, Box 1292, APO AE 01519",2023.0,2026-08-08 12:39:51.013
S001654,Elizabeth,Hardy,student1654@edupredict.com,03307282017,Male,27,DEP020,Biology,T00034,1,3.48,70.0,Active,"71703 Nancy Crossing Apt. 181, Mcintoshfort, MD 10636",2026.0,2026-08-08 12:39:51.014
S001655,Renee,Rogers,student1655@edupredict.com,03882684685,Female,20,DEP016,Architecture,T00234,5,3.7,60.0,Active,"17384 Clark Path Suite 033, Gilbertview, AS 44383",2021.0,2026-08-08 12:39:51.014
S001656,Scott,Alexander,student1656@edupredict.com,03836365045,Male,22,DEP009,Finance,T00058,4,2.15,56.0,Active,"672 William Street, Salaschester, LA 92503",2024.0,2026-08-08 12:39:51.015
S001657,Charles,Smith,student1657@edupredict.com,03885221472,Male,25,DEP002,Software Engineering,T00194,1,3.73,80.0,Active,"963 Melissa Valleys, Lake Christopher, SD 43220",2022.0,2026-08-08 12:39:51.016
S001658,Andrew,Park,student1658@edupredict.com,03831830687,Male,24,DEP020,Biology,T00159,6,2.39,99.0,Active,"PSC 1240, Box 0757, APO AA 31329",2023.0,2026-08-08 12:39:51.016
S001659,Denise,Sweeney,student1659@edupredict.com,03198075268,Female,18,DEP004,Artificial Intelligence,T00129,2,3.92,83.0,Active,"058 Donald Field Suite 639, Port Theresachester, CT 96031",2024.0,2026-08-08 12:39:52.263
S001660,John,Miller,student1660@edupredict.com,03923252987,Female,19,DEP016,Architecture,T00083,3,3.98,57.0,Inactive,"81403 Michele Pines Suite 332, New Mary, CT 74228",2025.0,2026-08-08 12:39:52.264
S001661,Wendy,Lowe,student1661@edupredict.com,03242482111,Female,26,DEP009,Finance,T00178,1,3.34,59.0,Active,"8814 Wagner Manor, Gutierrezburgh, MH 89269",2023.0,2026-08-08 12:39:52.265
S001662,Mary,Rodriguez,student1662@edupredict.com,03751613468,Male,22,DEP007,Business Administration,T00084,8,3.63,92.0,Active,"32572 Darrell Drives, Rodriguezstad, PA 57903",2024.0,2026-08-08 12:39:52.265
S001663,Evan,Scott,student1663@edupredict.com,03854715354,Female,19,DEP020,Biology,T00203,1,3.64,99.0,Active,"84142 Cameron Station Suite 470, North Jeffreyshire, AK 84625",2023.0,2026-08-08 12:39:52.266
S001664,Luis,Watkins,student1664@edupredict.com,03829131121,Female,19,DEP015,Civil Engineering,T00059,6,3.13,78.0,Inactive,"2872 Clements Motorway Suite 281, Marioburgh, VT 02811",2023.0,2026-08-08 12:39:52.267
S001665,Thomas,Richardson,student1665@edupredict.com,03244557825,Male,19,DEP016,Architecture,T00225,4,3.15,83.0,Active,"9022 Lane Corner Apt. 152, West Noahmouth, PR 88297",2023.0,2026-08-08 12:39:52.268
S001666,Andres,Carroll,student1666@edupredict.com,03400490982,Male,23,DEP005,Data Science,T00262,1,3.81,95.0,Active,"55101 Julie Ports Suite 111, Port Edgarfort, CA 02927",2025.0,2026-08-08 12:39:52.268
S001667,Joseph,Jenkins,student1667@edupredict.com,03513790684,Female,25,DEP011,Marketing,T00195,6,3.82,66.0,Active,"442 Christine Estate Apt. 898, Grimesville, GA 56072",2022.0,2026-08-08 12:39:52.269
S001668,Daniel,Shaw,student1668@edupredict.com,03464575643,Female,23,DEP013,Electrical Engineering,T00210,6,3.63,91.0,Active,"19293 Kyle Corner Suite 892, West Michelle, MT 99881",2021.0,2026-08-08 12:39:52.270
S001669,Charles,Gordon,student1669@edupredict.com,03920229187,Female,25,DEP013,Electrical Engineering,T00278,1,2.65,89.0,Active,"939 Steven River Suite 809, Gonzalezmouth, ID 16772",2026.0,2026-08-08 12:39:52.271
S001670,Charles,Mills,student1670@edupredict.com,03833891855,Female,24,DEP013,Electrical Engineering,T00030,1,2.38,70.0,Active,"23359 Pittman Isle, New Kyle, WV 65934",2024.0,2026-08-08 12:39:52.272
S001671,Lindsay,Martin,student1671@edupredict.com,03196208097,Female,22,DEP020,Biology,T00179,8,3.84,53.0,Active,"927 Wong Land, Port Danafort, MO 92845",2023.0,2026-08-08 12:39:52.273
S001672,Stephanie,Carroll,student1672@edupredict.com,03840181218,Male,23,DEP003,Information Technology,T00051,5,3.99,61.0,Active,"928 Jean Drive Suite 948, South Valerietown, CA 29291",2021.0,2026-08-08 12:39:52.273
S001673,Leah,Ramirez,student1673@edupredict.com,03211633237,Male,18,DEP013,Electrical Engineering,T00065,5,3.02,59.0,Active,"20743 Joshua Forks, West Christophershire, VT 21575",2026.0,2026-08-08 12:39:52.274
S001674,Melissa,Hicks,student1674@edupredict.com,03906125379,Female,28,DEP020,Biology,T00162,8,2.29,83.0,Active,"0178 Mason Terrace Suite 905, Williammouth, MD 62901",2024.0,2026-08-08 12:39:52.275
S001675,Collin,Mcintosh,student1675@edupredict.com,03174159915,Female,23,DEP009,Finance,T00021,5,3.6,64.0,Active,"7187 Kristin Summit, East William, MH 72113",2024.0,2026-08-08 12:39:52.276
S001676,Thomas,King,student1676@edupredict.com,03957996120,Female,25,DEP013,Electrical Engineering,T00273,2,2.6,88.0,Active,"57368 Stephen Causeway, New Carlostown, RI 45094",2021.0,2026-08-08 12:39:52.276
S001677,Jennifer,Fernandez,student1677@edupredict.com,03522762388,Male,24,DEP014,Mechanical Engineering,T00174,5,2.01,63.0,Active,"769 Desiree Skyway, Danielmouth, MO 70444",2026.0,2026-08-08 12:39:52.277
S001678,Jessica,Ward,student1678@edupredict.com,03383843951,Male,20,DEP009,Finance,T00146,2,3.55,91.0,Active,"82253 Morgan Road, South Tracyland, IN 85479",2025.0,2026-08-08 12:39:52.278
S001679,Ann,Garner,student1679@edupredict.com,03202340525,Male,28,DEP003,Information Technology,T00123,7,2.87,91.0,Active,"5220 Bryan Shores Suite 397, Rossborough, ME 61272",2023.0,2026-08-08 12:39:52.278
S001680,Alex,Oliver,student1680@edupredict.com,03658980112,Female,25,DEP013,Electrical Engineering,T00066,4,2.4,51.0,Active,"1515 Andrews Ridge, Tracytown, FM 12449",2025.0,2026-08-08 12:39:52.279
S001681,David,Lozano,student1681@edupredict.com,03283044974,Male,25,DEP015,Civil Engineering,T00211,2,3.64,90.0,Active,"867 Paige Hollow Apt. 433, Walterhaven, MP 89931",2021.0,2026-08-08 12:39:52.280
S001682,Elizabeth,Lewis,student1682@edupredict.com,03122731827,Male,25,DEP016,Architecture,T00007,6,3.65,80.0,Active,"USNS Campbell, FPO AP 59566",2022.0,2026-08-08 12:39:52.280
S001683,James,Jacobs,student1683@edupredict.com,03760345607,Female,27,DEP012,Management,T00024,4,2.26,70.0,Inactive,"850 Mcdaniel Hills, Lake Jessica, VA 86880",2025.0,2026-08-08 12:39:52.281
S001684,Mallory,Morales,student1684@edupredict.com,03397687807,Female,19,DEP018,Physics,T00216,8,2.76,81.0,Active,"41252 Gallagher Village Apt. 526, Danielton, AZ 40360",2021.0,2026-08-08 12:39:52.282
S001685,John,Smith,student1685@edupredict.com,03549837572,Male,22,DEP004,Artificial Intelligence,T00285,5,2.21,60.0,Inactive,"5913 Jennifer Valleys Suite 244, Crystalview, FL 94095",2022.0,2026-08-08 12:39:52.282
S001686,Christopher,Levine,student1686@edupredict.com,03465441901,Male,18,DEP006,Cyber Security,T00169,2,2.47,78.0,Inactive,"359 David Crossing, Ninamouth, NH 67264",2026.0,2026-08-08 12:39:52.283
S001687,Sean,Evans,student1687@edupredict.com,03314761521,Male,23,DEP005,Data Science,T00258,7,3.96,55.0,Active,"PSC 6917, Box 0157, APO AA 45018",2021.0,2026-08-08 12:39:52.284
S001688,Kevin,Clarke,student1688@edupredict.com,03742125089,Male,20,DEP001,Computer Science,T00089,5,2.53,84.0,Active,"70806 Jessica View, Christianview, RI 76171",2025.0,2026-08-08 12:39:52.284
S001689,Robert,House,student1689@edupredict.com,03530446804,Female,25,DEP001,Computer Science,T00187,7,3.43,96.0,Active,"PSC 3596, Box 8786, APO AE 58047",2024.0,2026-08-08 12:39:52.285
S001690,Mallory,Russell,student1690@edupredict.com,03163493247,Male,28,DEP019,Chemistry,T00044,4,2.68,68.0,Active,"PSC 0898, Box 7681, APO AA 08821",2023.0,2026-08-08 12:39:52.285
S001691,Shannon,Phillips,student1691@edupredict.com,03789763561,Male,21,DEP020,Biology,T00280,1,2.8,60.0,Active,"982 Solomon Locks, West Rick, NE 07953",2021.0,2026-08-08 12:39:52.286
S001692,Gene,Davis,student1692@edupredict.com,03578366313,Male,21,DEP010,Economics,T00072,1,3.52,70.0,Active,"861 Medina Summit, Allisonmouth, AR 31144",2024.0,2026-08-08 12:39:52.287
S001693,Maria,Hartman,student1693@edupredict.com,03895736008,Female,24,DEP002,Software Engineering,T00265,2,2.96,76.0,Active,"6802 Jared Village, Lake Paulmouth, IN 45542",2026.0,2026-08-08 12:39:52.287
S001694,Gina,Ramos,student1694@edupredict.com,03607609898,Male,20,DEP018,Physics,T00251,2,3.64,86.0,Active,"843 Gray Ports Apt. 635, East Daniel, AL 52304",2024.0,2026-08-08 12:39:52.288
S001695,Mark,Sullivan,student1695@edupredict.com,03826291236,Male,26,DEP013,Electrical Engineering,T00050,4,3.71,60.0,Active,"79891 Carey Cove, West Tracy, AS 92197",2024.0,2026-08-08 12:39:52.289
S001696,Russell,Johnston,student1696@edupredict.com,03996446165,Male,20,DEP007,Business Administration,T00143,1,2.98,86.0,Active,"USNV Ryan, FPO AA 34299",2024.0,2026-08-08 12:39:52.289
S001697,Jason,Martin,student1697@edupredict.com,03608490283,Female,19,DEP013,Electrical Engineering,T00050,6,3.59,73.0,Inactive,"2931 Wilson Plains, Adamsstad, KY 72728",2025.0,2026-08-08 12:39:52.290
S001698,Barbara,Wood,student1698@edupredict.com,03933972921,Female,19,DEP001,Computer Science,T00015,5,2.23,86.0,Active,"86882 Mark Summit Apt. 495, Isaiahmouth, MP 51412",2026.0,2026-08-08 12:39:52.291
S001699,Jon,Gomez,student1699@edupredict.com,03719893965,Female,23,DEP007,Business Administration,T00014,5,2.8,96.0,Active,"598 Deanna Crescent, West Carlosstad, ID 05390",2025.0,2026-08-08 12:39:52.292
S001700,Corey,Kelly,student1700@edupredict.com,03855898855,Female,21,DEP019,Chemistry,T00004,2,3.44,90.0,Active,"8900 Gonzalez Station, Eugeneview, FL 87976",2022.0,2026-08-08 12:39:52.292
S001701,Geoffrey,Salazar,student1701@edupredict.com,03828085210,Male,23,DEP016,Architecture,T00007,7,2.8,76.0,Active,"787 Hayden Branch, Lake Lauren, ME 71468",2026.0,2026-08-08 12:39:52.293
S001702,Matthew,Schultz,student1702@edupredict.com,03137592745,Female,24,DEP012,Management,T00248,2,2.73,51.0,Active,"9811 James Islands, West Jeanettemouth, UT 52791",2023.0,2026-08-08 12:39:52.294
S001703,William,Reed,student1703@edupredict.com,03183909779,Female,25,DEP009,Finance,T00146,4,3.82,61.0,Inactive,"190 Ryan Square Apt. 340, West Barbara, TX 56435",2022.0,2026-08-08 12:39:52.294
S001704,Sarah,Jackson,student1704@edupredict.com,03495377678,Male,23,DEP015,Civil Engineering,T00182,1,2.12,90.0,Active,"40329 Gay Parks Apt. 389, Villegasstad, NH 03495",2026.0,2026-08-08 12:39:52.295
S001705,Richard,Banks,student1705@edupredict.com,03790340828,Female,23,DEP006,Cyber Security,T00241,2,2.56,65.0,Active,"8754 Cooke Lodge, East Deborah, VI 36785",2025.0,2026-08-08 12:39:52.739
S001706,Derek,Morris,student1706@edupredict.com,03870649010,Female,27,DEP015,Civil Engineering,T00109,1,2.94,75.0,Active,"USCGC Carter, FPO AP 11108",2022.0,2026-08-08 12:39:52.740
S001707,Amy,Martinez,student1707@edupredict.com,03445275140,Female,25,DEP009,Finance,T00264,5,3.12,59.0,Active,"04924 Robert Fork Suite 680, North Heathermouth, AK 45888",2025.0,2026-08-08 12:39:52.740
S001708,Jennifer,Garcia,student1708@edupredict.com,03898196753,Male,18,DEP020,Biology,T00201,6,3.09,66.0,Active,"484 Williams Lights Apt. 729, Johnsonshire, MH 47902",2021.0,2026-08-08 12:39:52.741
S001709,Robert,Davis,student1709@edupredict.com,03295755685,Male,20,DEP009,Finance,T00279,6,2.66,82.0,Active,"21215 Daniel Circle Suite 662, Jeffreyville, CA 23639",2025.0,2026-08-08 12:39:52.742
S001710,Ryan,Shelton,student1710@edupredict.com,03127591140,Male,18,DEP008,Accounting,T00069,3,3.03,53.0,Inactive,"454 Alvarado Orchard, Herreraside, IL 63622",2024.0,2026-08-08 12:39:52.742
S001711,Michael,Harrell,student1711@edupredict.com,03454369503,Female,18,DEP016,Architecture,T00189,3,3.15,98.0,Active,"PSC 2330, Box 1213, APO AP 38684",2024.0,2026-08-08 12:39:52.743
S001712,Michael,Fuentes,student1712@edupredict.com,03395462625,Female,22,DEP013,Electrical Engineering,T00065,1,2.81,88.0,Inactive,"7339 Brady Pine, Samuelmouth, MT 09041",2022.0,2026-08-08 12:39:52.744
S001713,Melissa,Turner,student1713@edupredict.com,03303131486,Female,24,DEP013,Electrical Engineering,T00167,2,2.42,78.0,Active,"288 Craig Plains, Lake Jessica, OR 22201",2025.0,2026-08-08 12:39:52.744
S001714,Katie,Jones,student1714@edupredict.com,03263663566,Female,19,DEP007,Business Administration,T00032,4,2.6,51.0,Active,"083 Middleton Wall Apt. 261, Wilsonberg, PA 88951",2022.0,2026-08-08 12:39:52.745
S001715,Charles,Wang,student1715@edupredict.com,03304233077,Male,24,DEP014,Mechanical Engineering,T00130,6,3.47,72.0,Active,"8478 Jared Walks Apt. 917, Thomasport, AS 96030",2022.0,2026-08-08 12:39:52.746
S001716,Leah,Little,student1716@edupredict.com,03315453098,Male,22,DEP008,Accounting,T00191,1,2.93,85.0,Active,"99893 Lisa Summit, West Scott, OH 60820",2023.0,2026-08-08 12:39:52.746
S001717,Derrick,Ochoa,student1717@edupredict.com,03443844873,Male,22,DEP005,Data Science,T00199,3,3.88,61.0,Active,"4951 Laura View, Toddchester, LA 74745",2026.0,2026-08-08 12:39:52.747
S001718,Lorraine,Gonzales,student1718@edupredict.com,03415842763,Male,28,DEP004,Artificial Intelligence,T00260,4,2.25,70.0,Active,"USNS Villa, FPO AA 30200",2023.0,2026-08-08 12:39:52.748
S001719,Kathryn,Santos,student1719@edupredict.com,03257888667,Male,27,DEP009,Finance,T00178,1,2.23,84.0,Active,"161 Solomon Mall, North Davidshire, DC 75703",2025.0,2026-08-08 12:39:52.748
S001720,Jennifer,Lopez,student1720@edupredict.com,03521838404,Male,24,DEP008,Accounting,T00055,2,2.15,90.0,Active,"5643 White Prairie, West Kellyshire, LA 43982",2021.0,2026-08-08 12:39:52.749
S001721,Sarah,Garcia,student1721@edupredict.com,03488493418,Male,25,DEP011,Marketing,T00222,5,2.84,58.0,Active,"5969 Gibson Curve, Lucasbury, KY 39478",2023.0,2026-08-08 12:39:52.750
S001722,Sherri,Miller,student1722@edupredict.com,03586088858,Male,27,DEP015,Civil Engineering,T00104,5,3.14,88.0,Active,"927 Caitlin Unions Apt. 156, Lake Eric, MI 02620",2024.0,2026-08-08 12:39:52.751
S001723,Erin,Little,student1723@edupredict.com,03107316708,Male,21,DEP001,Computer Science,T00060,6,2.01,61.0,Active,"115 Cody Radial Apt. 540, West Hannah, MP 22669",2026.0,2026-08-08 12:39:52.752
S001724,Robert,Martinez,student1724@edupredict.com,03667984688,Male,22,DEP017,Mathematics,T00077,7,3.02,56.0,Active,"USCGC Mendez, FPO AE 76368",2021.0,2026-08-08 12:39:52.753
S001725,Michelle,Leonard,student1725@edupredict.com,03669284145,Male,18,DEP002,Software Engineering,T00265,8,3.65,50.0,Active,"095 Fitzgerald Island Apt. 912, South Jamesview, NY 82660",2021.0,2026-08-08 12:39:52.753
S001726,Jill,Williams,student1726@edupredict.com,03515529166,Female,28,DEP010,Economics,T00091,2,2.2,64.0,Active,"944 Martinez Common, South Lynntown, NH 60821",2021.0,2026-08-08 12:39:52.754
S001727,Heather,Miller,student1727@edupredict.com,03457919649,Male,19,DEP007,Business Administration,T00177,6,2.33,95.0,Active,"1550 Melissa Forks, Mooreberg, TN 87612",2025.0,2026-08-08 12:39:52.755
S001728,Sean,Castillo,student1728@edupredict.com,03152401949,Female,28,DEP010,Economics,T00071,2,3.01,67.0,Active,"7520 Hood Viaduct, South Alvinland, NE 34803",2024.0,2026-08-08 12:39:52.756
S001729,Leslie,Mccullough,student1729@edupredict.com,03622899201,Female,22,DEP004,Artificial Intelligence,T00285,3,3.31,90.0,Active,"PSC 4411, Box 3595, APO AP 28579",2022.0,2026-08-08 12:39:52.756
S001730,Jerry,Yu,student1730@edupredict.com,03441899569,Male,24,DEP007,Business Administration,T00141,6,2.53,92.0,Active,"319 Daniels Station, East Amy, UT 83211",2025.0,2026-08-08 12:39:52.757
S001731,Alexander,Allen,student1731@edupredict.com,03973636336,Male,22,DEP005,Data Science,T00164,7,2.08,79.0,Inactive,"10395 Courtney Walk Suite 870, New Ryanport, WV 35747",2021.0,2026-08-08 12:39:52.757
S001732,Lisa,West,student1732@edupredict.com,03494807927,Female,27,DEP006,Cyber Security,T00190,1,2.72,69.0,Active,"62858 Joseph Brooks Suite 813, Lake Andrew, FL 37400",2025.0,2026-08-08 12:39:52.759
S001733,Shane,Morris,student1733@edupredict.com,03317409486,Male,19,DEP015,Civil Engineering,T00125,2,3.14,59.0,Active,"83664 Russell Spring Apt. 848, Ortegafort, CA 82468",2024.0,2026-08-08 12:39:52.760
S001734,Dillon,Fields,student1734@edupredict.com,03586557800,Male,22,DEP018,Physics,T00035,1,3.3,94.0,Active,"02307 Reyes Highway, North Melissachester, NH 11989",2022.0,2026-08-08 12:39:52.762
S001735,Charles,Torres,student1735@edupredict.com,03867583792,Male,19,DEP005,Data Science,T00152,1,3.39,83.0,Active,"645 Meghan Brooks Apt. 070, Stephenview, MD 36002",2024.0,2026-08-08 12:39:52.763
S001736,Michael,Schultz,student1736@edupredict.com,03550557596,Male,21,DEP016,Architecture,T00225,7,2.25,82.0,Active,"4673 Murphy Cliff Suite 332, New Robert, GA 88321",2022.0,2026-08-08 12:39:52.764
S001737,Joseph,Becker,student1737@edupredict.com,03461732030,Male,23,DEP008,Accounting,T00063,4,3.03,73.0,Active,"278 Sims Forges Apt. 866, Mariamouth, MI 18186",2026.0,2026-08-08 12:39:52.764
S001738,Phillip,Waters,student1738@edupredict.com,03255402139,Female,23,DEP009,Finance,T00100,6,3.86,61.0,Active,"USCGC French, FPO AE 54607",2026.0,2026-08-08 12:39:52.765
S001739,Robert,Villanueva,student1739@edupredict.com,03878681736,Male,21,DEP001,Computer Science,T00089,8,2.13,77.0,Active,"30068 Osborne Vista, West Jamesfurt, NY 23059",2022.0,2026-08-08 12:39:52.766
